0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.38123176,0.78638256,-5.866165e-08,0.3851655,0.68659323,-0.018087473,0.36441654,0.6106409,-0.039393216,0.33778316,0.5577787,-0.06361972,0.31258273,0.5670696,-0.086514,0.24746992,0.59826565,-0.040400233,0.17892417,0.5673931,-0.07306806,0.1280915,0.5509395,-0.095159054,0.084697485,0.54015875,-0.11050981,0.22770181,0.6469133,-0.05066434,0.27744392,0.59334326,-0.09933119,0.33678788,0.5975302,-0.11098093,0.378077,0.6131211,-0.10974154,0.23088086,0.696721,-0.062029682,0.29524213,0.639091,-0.10241388,0.35044912,0.64224756,-0.09372605,0.39002156,0.6552391,-0.07840057,0.24669497,0.7410363,-0.07685846,0.30223513,0.6917888,-0.102146626,0.3453514,0.6901995,-0.09569574,0.37662032,0.6964048,-0.083566695,G
0.38222402,0.7901027,-2.105948e-08,0.38602415,0.69017124,-0.014837153,0.36585414,0.614295,-0.03392276,0.34296328,0.558823,-0.056381527,0.3146136,0.55972254,-0.077540115,0.24687597,0.6008333,-0.033617456,0.1816892,0.5689865,-0.0646933,0.13227795,0.551018,-0.08693441,0.09039384,0.53869385,-0.10258845,0.22795984,0.6466222,-0.045197055,0.27703497,0.5876332,-0.09193398,0.33507514,0.59008545,-0.10442486,0.37586194,0.6053005,-0.10426741,0.23119974,0.69462943,-0.057917222,0.29396194,0.6323125,-0.09634004,0.34717444,0.6353974,-0.088203266,0.38569206,0.64882016,-0.07393754,0.24757102,0.73812985,-0.07385397,0.30198678,0.6874808,-0.097755685,0.34417635,0.6862561,-0.09102787,0.37496743,0.69253755,-0.07911927,G
0.38142085,0.7849254,-6.331052e-08,0.3880917,0.68834114,-0.015931077,0.36670253,0.611325,-0.034766078,0.3415528,0.5562928,-0.056461453,0.31768665,0.5576222,-0.076897524,0.24973269,0.5957242,-0.03728978,0.18366385,0.5648706,-0.06808658,0.13317434,0.5478013,-0.08959255,0.090387,0.53623915,-0.10487756,0.22942701,0.6424544,-0.047704447,0.28048915,0.5871886,-0.094559,0.33953276,0.5900539,-0.10624527,0.38145697,0.60566443,-0.10557258,0.23228097,0.6917141,-0.059001707,0.29524747,0.63388795,-0.09855657,0.35106614,0.6352279,-0.09048232,0.3921596,0.6476168,-0.07600625,0.24790102,0.7362401,-0.073425345,0.3016541,0.6858549,-0.09912557,0.34568563,0.6834426,-0.09304083,0.37868044,0.6891874,-0.08121353,G
0.3792401,0.78661585,-6.110026e-08,0.38556182,0.69088686,-0.018161638,0.3639488,0.6130307,-0.03843028,0.3376421,0.55629843,-0.061265968,0.31143147,0.5620882,-0.08269944,0.24753541,0.60007745,-0.039784692,0.17932671,0.5686452,-0.07146787,0.12828037,0.55252695,-0.092932895,0.08502394,0.54253465,-0.10814816,0.22755823,0.64730245,-0.049584188,0.27616864,0.5887371,-0.0978523,0.3355978,0.59363073,-0.10904648,0.37675992,0.61099344,-0.10771222,0.22987252,0.6961363,-0.060498428,0.29058117,0.6350247,-0.10026499,0.34520316,0.63884115,-0.09073596,0.38423735,0.6529393,-0.07534118,0.2446016,0.7397144,-0.07487419,0.29755047,0.6882664,-0.100336485,0.3399863,0.68745804,-0.093822494,0.37040204,0.69468415,-0.08190758,G
0.38308144,0.7917604,-5.875822e-08,0.3880203,0.6923085,-0.015934123,0.36558738,0.6138803,-0.034746084,0.33901107,0.5584412,-0.056451164,0.31079197,0.56140137,-0.07665896,0.24851136,0.60140556,-0.03586462,0.18130624,0.5713473,-0.06660575,0.13067724,0.5543948,-0.087940715,0.08807312,0.54304147,-0.102969445,0.22820337,0.6472303,-0.046232563,0.27933684,0.59091985,-0.09267299,0.3369042,0.59511185,-0.10389159,0.37785,0.6119407,-0.102847464,0.23064819,0.69496876,-0.057690285,0.29697734,0.635962,-0.09525305,0.34891957,0.64099413,-0.08618056,0.38672176,0.6558077,-0.07151747,0.24594003,0.73807293,-0.0725634,0.30310386,0.68811244,-0.09582419,0.34419847,0.6885057,-0.08917192,0.37396628,0.69534755,-0.07746958,G
0.3843245,0.78782433,-7.379864e-08,0.38792497,0.69157314,-0.0139660025,0.36522806,0.6144937,-0.031746212,0.33962777,0.5604039,-0.05277766,0.3101741,0.5617956,-0.07261815,0.24832183,0.60197574,-0.0345015,0.18145517,0.57188225,-0.064062096,0.13029735,0.5556166,-0.08486029,0.08721714,0.54551303,-0.09939979,0.22831866,0.6484297,-0.04521339,0.27911836,0.59241426,-0.09007472,0.33681047,0.59752953,-0.10104053,0.3776685,0.61454993,-0.10004955,0.23083895,0.69696075,-0.056698054,0.29411888,0.6363028,-0.09369028,0.34653464,0.6408467,-0.08471352,0.38484097,0.65624803,-0.07012236,0.24585938,0.74104786,-0.07127395,0.2988882,0.6884841,-0.09482747,0.34160638,0.6865953,-0.087839305,0.37330288,0.6930855,-0.075610995,G
0.37958455,0.7887981,-6.712632e-08,0.38485616,0.69154227,-0.015504498,0.36150706,0.6151269,-0.03348593,0.33557808,0.5611461,-0.05446883,0.30754298,0.56021,-0.07404408,0.2431879,0.6021757,-0.03430755,0.17564058,0.57258844,-0.063864574,0.12498282,0.55657315,-0.08471993,0.08261168,0.5467099,-0.099443555,0.22472933,0.6493416,-0.04463912,0.2736553,0.59038734,-0.09026434,0.33117628,0.59144205,-0.102368504,0.3727787,0.6067422,-0.10198215,0.22885178,0.69804925,-0.055877306,0.28939837,0.63635075,-0.09391218,0.3425005,0.63813126,-0.08605252,0.3815032,0.6511799,-0.071961045,0.24523956,0.7417116,-0.070223376,0.29766846,0.68899554,-0.09460474,0.34009692,0.68773615,-0.08811783,0.37139043,0.6944439,-0.07609302,G
0.37724364,0.7897363,-6.04096e-08,0.3808597,0.69364893,-0.013893401,0.3569458,0.6156496,-0.030939255,0.33197337,0.5598508,-0.051142063,0.3049476,0.56291616,-0.06992229,0.23885979,0.6038269,-0.031650275,0.16984218,0.57697755,-0.060176987,0.11822276,0.5621303,-0.08048459,0.07591805,0.5529292,-0.094899096,0.22146368,0.64994425,-0.042363845,0.26958182,0.59072405,-0.086532556,0.32693702,0.5924839,-0.09769207,0.36778557,0.6080701,-0.09692773,0.22581638,0.69785565,-0.054015025,0.28651565,0.6344586,-0.09018501,0.3381055,0.63641006,-0.08126423,0.3754834,0.6504278,-0.06694797,0.24223642,0.74118936,-0.068759374,0.2924915,0.68751776,-0.09133489,0.33342898,0.6861832,-0.0838669,0.36307082,0.6933686,-0.07160892,G
0.38210395,0.78876853,-6.0396964e-08,0.38488263,0.6911629,-0.014091133,0.3597916,0.61313355,-0.032690387,0.33361512,0.55834895,-0.054649845,0.30892903,0.5652334,-0.07541113,0.2417072,0.6061696,-0.035172217,0.17200425,0.5831926,-0.06535455,0.11996938,0.5698979,-0.08639815,0.07713005,0.56228995,-0.10150426,0.2247253,0.6542599,-0.046684638,0.27099556,0.596856,-0.092960775,0.33080086,0.5997814,-0.10372808,0.37146357,0.6156973,-0.10235481,0.22951892,0.7033507,-0.0590645,0.28983063,0.64196664,-0.09748689,0.34398732,0.64409906,-0.08815184,0.38118482,0.65833783,-0.07316686,0.24655429,0.7467377,-0.07449893,0.29964474,0.69358563,-0.09860375,0.34233484,0.6921278,-0.09133789,0.37152663,0.70004773,-0.07919711,G
0.38568625,0.7730997,-4.5689163e-08,0.3885781,0.6742204,-0.015447881,0.36273527,0.5978646,-0.034190103,0.33519834,0.54477066,-0.056076825,0.31060505,0.55149686,-0.076648675,0.24448937,0.59593314,-0.034538858,0.17789179,0.57031476,-0.065224566,0.1275429,0.5570312,-0.08667233,0.08565216,0.54868954,-0.10184104,0.22682457,0.64317054,-0.045343217,0.2761022,0.5808713,-0.09261818,0.3347188,0.58315384,-0.10401073,0.37564123,0.59832495,-0.10274325,0.23167108,0.6907594,-0.0572486,0.2922872,0.6237,-0.09645392,0.3461741,0.6265638,-0.08723936,0.38508174,0.63941073,-0.07187856,0.24932547,0.7326196,-0.07234386,0.30032378,0.6755773,-0.09712081,0.34267437,0.67211646,-0.09010834,0.37342587,0.6764093,-0.07772262,G
0.3847257,0.7833223,-5.3719138e-08,0.3891825,0.68616414,-0.016570577,0.3648877,0.60896826,-0.03509781,0.33825454,0.55480117,-0.056295667,0.3134698,0.5563306,-0.07602191,0.24785602,0.60113484,-0.035389222,0.18004486,0.5756132,-0.06532052,0.12923297,0.5619347,-0.086279474,0.08655025,0.5528418,-0.101257846,0.2291908,0.6469322,-0.045143206,0.2789235,0.5842968,-0.09143706,0.33661726,0.5849471,-0.10297892,0.3778838,0.59987754,-0.10215029,0.23308568,0.6934501,-0.056006003,0.2954433,0.6283333,-0.09382985,0.34797734,0.6304304,-0.08514428,0.3865124,0.64331174,-0.070646636,0.24951911,0.7345228,-0.070241675,0.30252612,0.67953545,-0.09398489,0.34372994,0.6772118,-0.087471515,0.37406868,0.6823102,-0.07577416,G
0.38570428,0.789765,-4.6895543e-08,0.38613307,0.68913656,-0.017112007,0.3615765,0.6147859,-0.036849078,0.3350049,0.56211543,-0.05965224,0.3087964,0.56451684,-0.08104234,0.24352208,0.6081836,-0.0356966,0.17547454,0.5831213,-0.066877864,0.12352729,0.56985193,-0.0892127,0.0806452,0.56216335,-0.10502722,0.22643442,0.65658116,-0.045715623,0.27771568,0.59858096,-0.0936763,0.33610055,0.5968955,-0.106679834,0.3786589,0.60993916,-0.1066551,0.23220062,0.7055199,-0.056944728,0.29421043,0.6451937,-0.09571931,0.34668407,0.6436838,-0.08777326,0.3861677,0.6548056,-0.07360076,0.2502445,0.7490381,-0.07166712,0.30418897,0.6977605,-0.096270755,0.34511012,0.6923424,-0.090370305,0.3751981,0.69654,-0.07881796,G
0.37814274,0.7852871,-5.4890606e-08,0.3799452,0.6810112,-0.016952023,0.35642907,0.60546845,-0.036892127,0.32893312,0.5533754,-0.059912976,0.3078051,0.56307775,-0.0816889,0.23844683,0.6025818,-0.034923896,0.1713955,0.57908654,-0.06558025,0.12097786,0.5671289,-0.087816514,0.07791908,0.5597178,-0.10397443,0.2212461,0.6497663,-0.04510063,0.2714399,0.5931935,-0.09279159,0.3315903,0.595455,-0.10568742,0.37365377,0.6103462,-0.105603956,0.2262455,0.6975368,-0.056341823,0.2880376,0.6366039,-0.09567593,0.34284437,0.6412736,-0.08708978,0.3823081,0.65576375,-0.072129525,0.24331078,0.7400205,-0.071036555,0.2961806,0.6900504,-0.09640549,0.33939534,0.68825114,-0.09002056,0.37081772,0.6937474,-0.07794601,G
0.37879822,0.7859638,-7.097433e-08,0.3830242,0.6832129,-0.016520463,0.35882896,0.6067175,-0.03601565,0.33132342,0.5528066,-0.058401372,0.30706128,0.56232834,-0.07971643,0.23817267,0.6047886,-0.03591623,0.17169404,0.5805375,-0.066903636,0.120297536,0.5665831,-0.08861601,0.07707338,0.558789,-0.104194224,0.22112286,0.6517001,-0.046265744,0.27168876,0.5875731,-0.09338059,0.33230326,0.59291947,-0.10455268,0.3730938,0.61150265,-0.103182696,0.22698757,0.69896924,-0.05781764,0.28921133,0.6335265,-0.09738955,0.34345078,0.6368724,-0.088525794,0.38194287,0.650638,-0.073443554,0.24507023,0.74045795,-0.07264201,0.2982772,0.68618983,-0.09816647,0.34042895,0.68437195,-0.09199891,0.3706163,0.6904719,-0.08027965,G
0.378079,0.78472483,-6.018266e-08,0.38254023,0.68552846,-0.014728717,0.35814226,0.6090386,-0.032677483,0.33165354,0.55311877,-0.05373943,0.30370122,0.55360323,-0.07338546,0.2400162,0.5986206,-0.0340427,0.17069925,0.57338065,-0.06360462,0.121033534,0.55911857,-0.08427081,0.07940553,0.549968,-0.09918672,0.22309996,0.6444847,-0.04506921,0.26886055,0.5851488,-0.091119625,0.32744563,0.5863868,-0.10245702,0.36836696,0.60206354,-0.10166621,0.22877453,0.6918121,-0.05710328,0.2877539,0.6272698,-0.09426756,0.33999383,0.63040096,-0.084727176,0.3768298,0.64571357,-0.07010199,0.24712545,0.73484296,-0.07237626,0.2994273,0.6814009,-0.0957835,0.3398967,0.6791358,-0.088841826,0.36811116,0.6852281,-0.07714395,G
0.3795489,0.77797735,-5.5843124e-08,0.3839323,0.6800629,-0.015843803,0.35924292,0.60389924,-0.03433875,0.3308998,0.54989314,-0.05589889,0.30520847,0.55352616,-0.07608835,0.2416042,0.5965644,-0.0338287,0.1739536,0.57107264,-0.06387761,0.124552414,0.55661565,-0.0848191,0.08325414,0.54696393,-0.099633045,0.22432272,0.64253753,-0.044316977,0.27233177,0.5829692,-0.09102861,0.33066028,0.5840174,-0.10293159,0.37150472,0.59877944,-0.10204057,0.22953999,0.6890548,-0.055924334,0.29013374,0.6259705,-0.09479553,0.34376335,0.6274817,-0.086558685,0.38225925,0.6396452,-0.07188519,0.24714145,0.73011863,-0.07069148,0.2997636,0.676171,-0.09476521,0.3414875,0.67446756,-0.08809562,0.3714553,0.68000495,-0.07609379,G
0.38414377,0.76957715,-8.237245e-08,0.38747814,0.67391425,-0.015259038,0.36187565,0.59973854,-0.03327607,0.3345269,0.5474476,-0.05421518,0.31138518,0.5538683,-0.074233375,0.24413821,0.5937706,-0.03472687,0.17836852,0.56709135,-0.06448906,0.12799248,0.5530592,-0.08544629,0.08528978,0.54484254,-0.10072015,0.22713092,0.6413559,-0.04531385,0.2726018,0.58212477,-0.091105506,0.33229604,0.5839025,-0.10233752,0.37275425,0.59948075,-0.10161953,0.23270334,0.68981224,-0.0568608,0.2877061,0.6281041,-0.09643926,0.34368396,0.62705094,-0.087885424,0.3838791,0.638197,-0.07326554,0.25014988,0.73271626,-0.071362846,0.29853997,0.68012434,-0.0980035,0.34296054,0.6765909,-0.09207762,0.3747038,0.6826979,-0.08052639,G
0.38089257,0.7791447,-4.5799723e-08,0.38506532,0.6811945,-0.016712856,0.36091512,0.604839,-0.036290772,0.3344456,0.55104345,-0.05861482,0.30668962,0.55152094,-0.07956725,0.24226654,0.596834,-0.036866542,0.17571068,0.570444,-0.067800544,0.12503965,0.5564768,-0.08965199,0.08246522,0.5482391,-0.105271146,0.22401838,0.64397615,-0.04702028,0.2734163,0.58252245,-0.093597524,0.33309484,0.5842044,-0.10505446,0.3735006,0.6001484,-0.10442031,0.22879024,0.6920625,-0.058217507,0.28789252,0.6271318,-0.096214026,0.34212694,0.62936497,-0.08614443,0.38047844,0.6436771,-0.070986606,0.24657133,0.73480916,-0.07278883,0.29757208,0.6792804,-0.09705104,0.33980462,0.6771331,-0.08957347,0.36938775,0.68464005,-0.07721747,G
0.37748328,0.7778721,-5.264416e-08,0.381348,0.6824871,-0.015536351,0.3585855,0.6065869,-0.0344691,0.33412153,0.5507656,-0.05639023,0.30801958,0.55173993,-0.07702945,0.24043886,0.599485,-0.035866998,0.17360672,0.57198375,-0.06579712,0.12357846,0.55709094,-0.086326726,0.081775695,0.54849315,-0.100817055,0.22316214,0.64635086,-0.046520542,0.27001628,0.5816291,-0.09265052,0.3290594,0.585332,-0.103475295,0.37002453,0.6031045,-0.101959206,0.2283293,0.69341886,-0.058097545,0.2864087,0.62567157,-0.09619803,0.33998758,0.62966084,-0.0865863,0.37834546,0.6449162,-0.07132091,0.24582873,0.73513186,-0.07282204,0.29664737,0.6794502,-0.09723853,0.3388083,0.6770612,-0.09018427,0.36911216,0.6829963,-0.07788344,G
0.37577727,0.7821534,-2.860086e-08,0.3793577,0.6834916,-0.013697228,0.35543102,0.60719484,-0.031446222,0.3300452,0.5519019,-0.05279052,0.3050066,0.55253786,-0.0729316,0.23696738,0.60168093,-0.032002103,0.17045468,0.5746722,-0.06175686,0.1213596,0.5581786,-0.08263729,0.080232084,0.54715085,-0.097444706,0.21962357,0.647312,-0.04361596,0.26664528,0.58371735,-0.08961214,0.3248437,0.5843036,-0.1011098,0.36604205,0.59923375,-0.10017533,0.22472805,0.69340444,-0.056301005,0.28579777,0.62580967,-0.09464531,0.338742,0.62794864,-0.08648959,0.37718675,0.64125896,-0.07210255,0.24226111,0.7343005,-0.07202391,0.29626158,0.6786026,-0.09622906,0.33871835,0.6759829,-0.09000066,0.36983272,0.68110144,-0.078408,G
0.3772962,0.78402305,-5.7025527e-08,0.38085896,0.6840002,-0.014007196,0.35610884,0.6079949,-0.03088948,0.3300975,0.5545683,-0.05103648,0.30140957,0.5554172,-0.06988551,0.23811051,0.60021466,-0.030751672,0.17271034,0.57447076,-0.060171735,0.122582585,0.55932724,-0.08137118,0.08119373,0.5497382,-0.09646268,0.22014785,0.6454315,-0.041505747,0.2695511,0.5853629,-0.08704196,0.32744893,0.5874934,-0.09899158,0.3688168,0.60311353,-0.09854887,0.22501531,0.69196934,-0.05339787,0.2850733,0.629062,-0.09085006,0.3375262,0.63076115,-0.08241021,0.37659058,0.6435704,-0.06814362,0.24253501,0.7340333,-0.06841585,0.29391527,0.681092,-0.09244424,0.33526355,0.6775284,-0.08624302,0.36572337,0.6814181,-0.07469036,G
0.37380907,0.781726,-4.540202e-08,0.37818462,0.68430686,-0.016366677,0.3558745,0.60784185,-0.03456605,0.33092415,0.55176175,-0.0555551,0.30282056,0.55296665,-0.07506083,0.23974673,0.59602064,-0.03351119,0.1723758,0.5705783,-0.06316028,0.12270434,0.5557867,-0.08410584,0.08122483,0.54612696,-0.09887907,0.22177881,0.64040345,-0.04321416,0.26990402,0.5832778,-0.089143865,0.32663187,0.58392096,-0.10122307,0.3671465,0.5982735,-0.10069967,0.22570933,0.68685395,-0.054111097,0.2872397,0.6271437,-0.09120314,0.33801806,0.6298598,-0.08303271,0.37492442,0.6431747,-0.06892636,0.24194649,0.728977,-0.06837494,0.2944194,0.6794248,-0.09139365,0.334293,0.67732716,-0.085007496,0.36333728,0.6824032,-0.073403716,G
0.3742177,0.7782364,-4.8390632e-08,0.37970328,0.68144065,-0.017704122,0.35501465,0.60565996,-0.036121104,0.32787374,0.5513993,-0.05706104,0.3013178,0.5543075,-0.076599576,0.2393814,0.59621733,-0.034962207,0.17171964,0.57120794,-0.06587903,0.12136014,0.55740404,-0.08732659,0.079156,0.54893905,-0.102370284,0.22108366,0.6417436,-0.04407945,0.2659884,0.5817423,-0.092197694,0.32503057,0.5869264,-0.10402229,0.36621904,0.6047274,-0.102517426,0.22405863,0.6886648,-0.054573104,0.2811199,0.6265903,-0.094933435,0.3359496,0.6325327,-0.08618769,0.37514624,0.6476341,-0.07055379,0.2391946,0.7307875,-0.06836159,0.29016343,0.67956454,-0.09448383,0.33267072,0.6798891,-0.08855264,0.3628906,0.6866104,-0.07660423,G
0.3748181,0.7880267,-7.9568125e-08,0.37945664,0.68471366,-0.016924096,0.3554232,0.60617745,-0.03487715,0.32787225,0.55178076,-0.055553954,0.30195117,0.55607826,-0.074898176,0.2384818,0.6002358,-0.033162646,0.17141052,0.5745364,-0.06313913,0.121099666,0.5598026,-0.08412696,0.07815072,0.55046034,-0.099093646,0.21967706,0.6452275,-0.04261029,0.27056965,0.58435327,-0.089617275,0.3300094,0.58926016,-0.10147323,0.37120664,0.60657364,-0.10044212,0.22373071,0.6916961,-0.053399637,0.2857771,0.6287168,-0.09197504,0.33853993,0.63387054,-0.083357416,0.3766153,0.6474791,-0.06839722,0.24034666,0.7338963,-0.06760868,0.29150936,0.6823189,-0.09207371,0.3322099,0.67929804,-0.08600478,0.36237648,0.68218696,-0.07427254,G
0.37556216,0.7760617,-4.3960664e-08,0.3791845,0.67788374,-0.016110696,0.3554517,0.6035574,-0.035091806,0.32878733,0.55016744,-0.05719703,0.3024761,0.55240333,-0.07796964,0.23847765,0.59662247,-0.03490569,0.17091864,0.5712935,-0.06576548,0.12121472,0.5571842,-0.087377936,0.079381734,0.5486212,-0.102574304,0.22049758,0.64315003,-0.045409523,0.2675963,0.5826917,-0.092762314,0.32637915,0.5844511,-0.10463606,0.36668694,0.5995229,-0.10370214,0.22459255,0.690141,-0.0570684,0.28389457,0.62511265,-0.09681492,0.33863193,0.6285305,-0.08782003,0.37755173,0.6418985,-0.07239882,0.24104507,0.73202455,-0.07192481,0.2927095,0.6770918,-0.09729224,0.33586353,0.67532676,-0.09043033,0.36677474,0.68080723,-0.07797753,G
0.38042933,0.77850425,-3.8997833e-08,0.3839762,0.67983556,-0.015707457,0.36053878,0.60510504,-0.034205955,0.3347454,0.5518445,-0.05578699,0.30600172,0.55243057,-0.07582123,0.2420417,0.59500533,-0.03344096,0.17496264,0.5694301,-0.06417738,0.12510586,0.55482304,-0.0860003,0.08321646,0.5456735,-0.101312414,0.2243082,0.6414346,-0.044023752,0.2723489,0.5843505,-0.09114371,0.3302988,0.58457005,-0.103810914,0.37131205,0.5985725,-0.10347299,0.22904658,0.68874633,-0.055793278,0.2893028,0.6281193,-0.09425798,0.34258938,0.62819284,-0.086195245,0.38138434,0.63924646,-0.0718892,0.24684548,0.7310089,-0.07084048,0.29972273,0.67961615,-0.09482132,0.34121788,0.6759898,-0.088399835,0.37115568,0.6798088,-0.07658666,G
0.37968388,0.7810254,-3.7906517e-08,0.38510016,0.67882955,-0.017336523,0.36142647,0.60321355,-0.03671538,0.33441105,0.5495747,-0.05907116,0.30740544,0.552457,-0.080263875,0.24304645,0.5971424,-0.035069056,0.17779368,0.56985706,-0.0667822,0.12788711,0.55473536,-0.08932426,0.08524245,0.545635,-0.10542309,0.22505164,0.64380497,-0.045360718,0.27335843,0.5823518,-0.09406312,0.33301583,0.58591187,-0.10647934,0.37412152,0.60269463,-0.10578507,0.2295526,0.691037,-0.05707529,0.28836292,0.6260047,-0.097476654,0.3426409,0.6308503,-0.08832254,0.38179183,0.64542663,-0.0728558,0.24653697,0.7328923,-0.07219641,0.29685253,0.67837846,-0.09833506,0.3390913,0.67702603,-0.09182124,0.36973134,0.68257535,-0.079666816,G
0.38042825,0.77671474,-4.453511e-08,0.38415605,0.6811958,-0.015750997,0.36098853,0.60527456,-0.03406408,0.3349346,0.5512051,-0.055241585,0.30495173,0.55214393,-0.074902646,0.24236485,0.5965396,-0.033643696,0.1766941,0.57040983,-0.06364241,0.12706855,0.55566585,-0.08490488,0.085430846,0.54587644,-0.099835426,0.2240758,0.6418505,-0.0437776,0.27364257,0.58199334,-0.08945436,0.3309084,0.58317834,-0.10119587,0.37188902,0.5977917,-0.100596614,0.22807766,0.68864,-0.055073597,0.2894353,0.6250045,-0.09278502,0.3418532,0.6271376,-0.08417007,0.3802445,0.63977164,-0.069641344,0.24457389,0.7310358,-0.069589965,0.29728013,0.6761172,-0.093339376,0.3389532,0.67332184,-0.08654133,0.36917967,0.6786157,-0.07448708,G
0.38067377,0.7783838,-4.078296e-08,0.38471106,0.67965144,-0.016417587,0.36228535,0.60358775,-0.035842054,0.3360382,0.5478684,-0.058174208,0.3103143,0.5508807,-0.07916869,0.2455956,0.5951028,-0.03498664,0.18050775,0.56718004,-0.065152094,0.13084559,0.55210435,-0.08638513,0.088969976,0.5425514,-0.10166701,0.22670165,0.64045805,-0.04525163,0.27450135,0.58182096,-0.09118359,0.33245933,0.58397657,-0.102701426,0.37294984,0.5991866,-0.102097645,0.23001474,0.6870049,-0.056688666,0.28983384,0.6248576,-0.09518749,0.34361562,0.6275193,-0.08675457,0.3827815,0.6410485,-0.07242841,0.24576394,0.7290444,-0.07142976,0.299224,0.67722285,-0.096930936,0.34254172,0.6757314,-0.091431916,0.37411746,0.6816174,-0.080270946,G
0.38101315,0.77358586,-4.7868063e-08,0.38317543,0.67689246,-0.016063146,0.3612829,0.6022611,-0.03536433,0.33586258,0.5485333,-0.057826206,0.30989546,0.5501148,-0.07887878,0.24686445,0.5918777,-0.034641046,0.18041325,0.5657621,-0.06531022,0.1309837,0.5516173,-0.08647484,0.08939694,0.5420064,-0.10124417,0.22787611,0.6376554,-0.045142554,0.27446267,0.5807515,-0.09221099,0.33223718,0.58447134,-0.103762634,0.37373775,0.60024124,-0.102557085,0.23056148,0.68505865,-0.056907702,0.29136178,0.6242901,-0.09610893,0.34466082,0.62805545,-0.08777333,0.38397047,0.6414498,-0.07283395,0.24543056,0.72832114,-0.07190296,0.2978437,0.6762171,-0.09649505,0.3400358,0.67352086,-0.0902808,0.37119293,0.6785462,-0.07844697,G
0.38224128,0.7805327,-4.213977e-08,0.3866522,0.67693895,-0.014730686,0.36325377,0.60223424,-0.03281776,0.3375144,0.5475949,-0.054409027,0.3129475,0.5469364,-0.074833065,0.24587677,0.5949543,-0.030864285,0.18141198,0.56835365,-0.06107558,0.13189644,0.5518862,-0.08320474,0.089773506,0.5414153,-0.09924079,0.2281779,0.64006996,-0.041978996,0.27669644,0.57795197,-0.08912534,0.33525872,0.5802565,-0.10189755,0.37568468,0.5975957,-0.10178526,0.2327361,0.6857438,-0.054359775,0.29184592,0.62190986,-0.09329582,0.34515613,0.6258654,-0.084763095,0.3837086,0.6411491,-0.069982074,0.2497637,0.7268611,-0.069992594,0.3005347,0.6730385,-0.09501882,0.3425444,0.67111623,-0.08880545,0.37329766,0.6773171,-0.07707802,G
0.38225424,0.7758342,-6.487296e-08,0.38759083,0.67559046,-0.01782508,0.3646614,0.6000829,-0.037649304,0.33753133,0.54626215,-0.060191076,0.31407425,0.550668,-0.08146504,0.24702832,0.5909174,-0.036830254,0.18167542,0.56294394,-0.06783192,0.13198972,0.54774934,-0.089336716,0.089456156,0.5386362,-0.10479004,0.22832674,0.63779616,-0.04666536,0.27584022,0.5795928,-0.09431684,0.33522013,0.58434314,-0.10589008,0.37617275,0.6018212,-0.10489508,0.23271744,0.68553543,-0.057769313,0.2916149,0.62354654,-0.09795591,0.34646904,0.62708795,-0.089177504,0.3865153,0.64103353,-0.07409822,0.24969144,0.7284959,-0.07225866,0.30103388,0.6757543,-0.098922,0.34415382,0.6734328,-0.09337686,0.37580216,0.6789076,-0.08191808,G
0.38219628,0.76956594,-4.664615e-08,0.38617152,0.6739801,-0.015082464,0.36319315,0.5988267,-0.03286656,0.33680484,0.5468638,-0.053605568,0.30890554,0.55068827,-0.07304125,0.24684231,0.5901147,-0.033331614,0.1806152,0.56389725,-0.06282377,0.13146603,0.5484196,-0.08345293,0.090721995,0.53796434,-0.09792926,0.22871721,0.63555515,-0.04366504,0.27808222,0.5808584,-0.089430794,0.33517104,0.5824852,-0.1011605,0.37600553,0.59667426,-0.10040934,0.23297435,0.68276215,-0.055057608,0.2948543,0.6244819,-0.092872754,0.34681764,0.62573206,-0.0850346,0.38501394,0.6371191,-0.07099441,0.24955505,0.725324,-0.069521904,0.30178806,0.6749963,-0.093207166,0.3428603,0.67278296,-0.08687308,0.37280294,0.67748606,-0.07520144,G
0.3834365,0.7688794,-5.6803408e-08,0.3868853,0.670877,-0.016541814,0.36440104,0.59606224,-0.035558198,0.33775824,0.5435765,-0.057437126,0.31142142,0.54952526,-0.07813925,0.24993373,0.5880336,-0.034250695,0.18439606,0.56272614,-0.06427794,0.13553627,0.54754007,-0.08544692,0.09422791,0.53690064,-0.10044856,0.23165144,0.63327587,-0.044143457,0.27900746,0.57605916,-0.09005731,0.33671007,0.58015144,-0.10164575,0.37707752,0.59669656,-0.10086763,0.23530304,0.6805408,-0.055220902,0.2938587,0.6205538,-0.09375158,0.3471315,0.62502646,-0.08500869,0.38620728,0.63917553,-0.07007412,0.25094166,0.7236167,-0.06953685,0.30041596,0.6725934,-0.09427391,0.34286684,0.6710162,-0.087681614,0.3743589,0.6771983,-0.075659834,G
